"		202",양평,2019.9.22,77.3,53
"		202",양평,2019.9.23,63,42
"		202",양평,2019.9.24,85,40
"		202",양평,2019.9.25,,48
"		202",양평,2019.9.26,81.4,52
"		202",양평,2019.9.27,,35
"		202",양평,2019.9.28,80.4,47
"		202",양평,2019.9.29,81.5,29
"		202",양평,2019.9.30,81.4,34
"		202",양평,2019.10.1,85.9,58
"		202",양평,2019.10.2,,69
"		202",양평,2019.10.3,80,55
"		202",양평,2019.10.4,,54
"		202",양평,2019.10.5,75.5,59
"		202",양평,2019.10.6,61,43
"		202",양평,2019.10.7,91.3,76
"		202",양평,2019.10.8,64.3,22
"		202",양평,2019.10.9,71.4,30
"		202",양평,2019.10.10,80.3,39
"		202",양평,2019.10.11,68.8,35
"		202",양평,2019.10.12,49.5,35
"		202",양평,2019.10.13,70.9,38
"		202",양평,2019.10.14,72.5,38
"		202",양평,2019.10.15,69.9,41
"		202",양평,2019.10.16,78.1,33
"		202",양평,2019.10.17,79.8,33
"		202",양평,2019.10.18,78.5,45
"		202",양평,2019.10.19,79.1,35
"		202",양평,2019.10.20,87.3,36
"		202",양평,2019.10.21,78.4,27
"		202",양평,2019.10.22,81.3,39
"		202",양평,2019.10.23,82.6,49
"		202",양평,2019.10.24,62.1,29
"		202",양평,2019.10.25,67,37
"		202",양평,2019.10.26,64.6,39
"		202",양평,2019.10.27,78.5,36
"		202",양평,2019.10.28,73.9,44
"		202",양평,2019.10.29,76.1,33
"		202",양평,2019.10.30,77.3,35
"		202",양평,2019.10.31,81.3,55
"		202",양평,2019.11.1,79.3,36
"		202",양평,2019.11.2,87.6,59
"		202",양평,2019.11.3,,42
"		202",양평,2019.11.4,75.5,35
"		202",양평,2019.11.5,,44
"		202",양평,2019.11.6,,24
"		202",양평,2019.11.7,,31
"		202",양평,2019.11.8,56.5,17
"		202",양평,2019.11.9,64.4,26
"		202",양평,2019.11.10,76.9,40
"		202",양평,2019.11.11,82.6,54
"		202",양평,2019.11.12,90.4,56
"		202",양평,2019.11.13,88.5,59
"		202",양평,2019.11.14,41.1,20
"		202",양평,2019.11.15,87,46
"		202",양평,2019.11.16,91,58
"		202",양평,2019.11.17,94.4,61
"		202",양평,2019.11.18,56.8,32
"		202",양평,2019.11.19,48,33
"		202",양평,2019.11.20,49.3,19
