일시,지점명,평균습도(%rh),최저습도(%rh)
20201020,파주,79.9,33.0
20201021,파주,87.1,60.0
20201022,파주,75.0,32.0
20201023,파주,60.4,33.0
20201024,파주,60.8,26.0
20201025,파주,77.1,31.0
20201026,파주,85.3,49.0
20201027,파주,85.0,47.0
20201028,파주,63.1,21.0
20201029,파주,64.4,24.0
20201030,파주,62.5,21.0
20201031,파주,77.1,49.0
20201101,파주,92.0,73.0
20201102,파주,72.6,22.0
20201103,파주,54.6,31.0
20201104,파주,55.6,19.0
20201105,파주,77.0,49.0
20201106,파주,78.0,51.0
20201107,파주,78.3,39.0
20201108,파주,47.5,13.0
20201109,파주,57.8,23.0
20201110,파주,65.8,32.0
20201111,파주,66.6,31.0
20201112,파주,74.6,29.0
20201113,파주,81.6,41.0
20201114,파주,77.4,37.0
20201115,파주,86.9,48.0
20201116,파주,83.0,50.0
20201117,파주,78.6,54.0
20201118,파주,92.3,76.0
20201119,파주,89.6,76.0
20201120,파주,78.1,59.0
20201121,파주,78.6,52.0
20201122,파주,84.4,70.0
20201123,파주,76.5,42.0
20201124,파주,72.9,41.0
20201125,파주,82.6,55.0
20201126,파주,81.6,39.0
20201127,파주,72.3,38.0
20201128,파주,57.6,32.0
20201129,파주,71.3,49.0
20201130,파주,70.6,39.0
20201201,파주,67.9,33.0
20201202,파주,54.4,30.0
20201203,파주,62.5,32.0
20201204,파주,69.8,34.0
20201205,파주,76.5,53.0
20201206,파주,76.1,49.0
20201207,파주,69.8,34.0
20201208,파주,69.4,31.0
20201209,파주,69.8,36.0
20201210,파주,80.4,64.0
20201211,파주,91.6,71.0
20201212,파주,69.9,32.0
20201213,파주,77.9,57.0
20201214,파주,52.9,30.0
20201215,파주,47.9,25.0
20201216,파주,61.0,28.0
20201217,파주,64.4,29.0
20201218,파주,62.1,37.0
20201219,파주,59.6,28.0
20201220,파주,65.1,32.0
20201221,파주,74.3,38.0
20201222,파주,78.4,48.0
20201223,파주,87.3,68.0
20201224,파주,71.6,34.0
20201225,파주,71.1,33.0
20201226,파주,70.4,32.0
20201227,파주,68.4,45.0
20201228,파주,85.5,43.0
20201229,파주,78.3,57.0
20201230,파주,52.4,37.0
20201231,파주,60.9,37.0
20210101,파주,74.4,56.0
20210102,파주,47.1,27.0
20210103,파주,55.4,28.0
20210104,파주,58.6,23.0
20210105,파주,61.3,26.0
20210106,파주,61.6,25.0
20210107,파주,50.9,35.0
20210108,파주,48.9,32.0
20210109,파주,57.0,32.0
20210110,파주,63.4,35.0
20210111,파주,70.1,46.0
20210112,파주,88.3,58.0
20210113,파주,84.1,68.0
20210114,파주,59.6,30.0
20210115,파주,68.1,49.0
20210116,파주,60.6,30.0
20210117,파주,66.5,30.0
20210118,파주,65.1,28.0
20210119,파주,49.5,19.0
20210120,파주,47.5,24.0
20210121,파주,72.9,45.0
20210122,파주,95.1,86.0
20210123,파주,71.3,56.0
20210124,파주,74.5,44.0
20210125,파주,78.6,44.0
20210126,파주,90.5,75.0
20210127,파주,59.5,19.0
20210128,파주,60.9,34.0
20210129,파주,47.5,30.0
20210130,파주,65.8,39.0
20210131,파주,67.3,36.0
20210201,파주,83.0,54.0
20210202,파주,52.1,30.0
20210203,파주,80.4,44.0
20210204,파주,60.9,32.0
20210205,파주,84.0,68.0
20210206,파주,85.9,69.0
20210207,파주,70.5,25.0
20210208,파주,44.8,27.0
20210209,파주,65.3,31.0
20210210,파주,83.5,65.0
20210211,파주,82.8,51.0
20210212,파주,73.4,33.0
20210213,파주,70.9,30.0
20210214,파주,60.1,37.0
20210215,파주,67.4,35.0
20210216,파주,48.9,23.0
20210217,파주,42.1,28.0
20210218,파주,45.0,30.0
20210219,파주,73.8,51.0
20210220,파주,67.0,27.0
20210221,파주,74.1,52.0
20210222,파주,62.5,28.0
20210223,파주,36.5,20.0
20210224,파주,45.5,18.0
20210225,파주,50.3,20.0
20210226,파주,42.6,15.0
20210227,파주,59.4,29.0
20210228,파주,63.3,40.0
20210301,파주,94.3,59.0
20210302,파주,78.9,52.0
20210303,파주,73.4,35.0
20210304,파주,75.4,49.0
20210305,파주,81.5,48.0
20210306,파주,73.6,53.0
20210307,파주,68.0,38.0
20210308,파주,70.1,28.0
20210309,파주,72.8,33.0
20210310,파주,75.0,32.0
20210311,파주,67.3,27.0
20210312,파주,67.3,45.0
20210313,파주,73.3,44.0
20210314,파주,84.4,55.0
20210315,파주,78.3,47.0
20210316,파주,53.9,24.0
20210317,파주,62.6,24.0
20210318,파주,63.3,34.0
20210319,파주,58.4,37.0
20210320,파주,84.6,70.0
20210321,파주,68.1,39.0
20210322,파주,58.5,32.0
20210323,파주,72.8,41.0
20210324,파주,72.5,45.0
20210325,파주,80.3,51.0
20210326,파주,70.1,27.0
20210327,파주,83.0,52.0
20210328,파주,96.3,87.0
20210329,파주,69.4,38.0
20210330,파주,64.1,23.0
20210331,파주,60.6,22.0
20210401,파주,37.4,17.0
20210402,파주,45.0,24.0
20210403,파주,84.5,56.0
20210404,파주,65.4,40.0
20210405,파주,62.9,23.0
20210406,파주,62.5,31.0
20210407,파주,59.9,27.0
20210408,파주,47.4,20.0
20210409,파주,47.6,21.0
20210410,파주,63.8,32.0
20210411,파주,61.0,21.0
20210412,파주,78.0,41.0
20210413,파주,71.4,48.0
20210414,파주,67.0,31.0
20210415,파주,76.8,37.0
20210416,파주,66.9,34.0
20210417,파주,70.6,43.0
20210418,파주,68.8,40.0
20210419,파주,73.3,45.0
20210420,파주,71.4,37.0
20210421,파주,60.4,25.0
20210422,파주,51.4,25.0
20210423,파주,55.0,30.0
20210424,파주,55.4,27.0
20210425,파주,64.3,33.0
20210426,파주,71.0,29.0
20210427,파주,81.0,47.0
20210428,파주,80.3,46.0
20210429,파주,70.5,44.0
20210430,파주,85.8,59.0
20210501,파주,86.9,52.0
20210502,파주,75.8,42.0
20210503,파주,69.9,31.0
20210504,파주,96.0,80.0
20210505,파주,74.1,34.0
20210506,파주,63.1,33.0
20210507,파주,67.9,45.0
20210508,파주,72.4,42.0
20210509,파주,62.5,23.0
20210510,파주,83.8,65.0
20210511,파주,57.0,22.0
20210512,파주,58.8,29.0
20210513,파주,72.1,41.0
20210514,파주,78.3,42.0
20210515,파주,90.9,60.0
20210516,파주,99.0,97.0
20210517,파주,92.8,70.0
20210518,파주,82.4,44.0
20210519,파주,71.4,30.0
20210520,파주,79.1,48.0
20210521,파주,88.0,68.0
20210522,파주,78.8,48.0
20210523,파주,77.1,51.0
20210524,파주,71.6,28.0
20210525,파주,80.5,54.0
20210526,파주,71.5,34.0
20210527,파주,88.8,66.0
20210528,파주,84.6,68.0
20210529,파주,90.5,58.0
20210530,파주,86.4,44.0
20210531,파주,87.5,65.0
20210601,파주,91.6,76.0
20210602,파주,77.1,43.0
20210603,파주,93.3,72.0
20210604,파주,78.4,45.0
20210605,파주,79.5,52.0
20210606,파주,83.4,57.0
20210607,파주,88.5,64.0
20210608,파주,84.5,62.0
20210609,파주,75.4,39.0
20210610,파주,88.3,63.0
20210611,파주,91.3,74.0
20210612,파주,84.1,48.0
20210613,파주,82.6,55.0
20210614,파주,84.4,61.0
20210615,파주,95.6,78.0
20210616,파주,71.4,46.0
20210617,파주,81.0,67.0
20210618,파주,95.6,80.0
20210619,파주,83.8,57.0
20210620,파주,87.0,56.0
20210621,파주,80.8,53.0
20210622,파주,82.4,48.0
20210623,파주,76.4,50.0
20210624,파주,83.3,54.0
20210625,파주,83.5,52.0
20210626,파주,93.4,78.0
20210627,파주,81.4,53.0
20210628,파주,87.4,63.0
20210629,파주,85.3,66.0
20210630,파주,86.8,61.0
20210701,파주,83.5,56.0
20210702,파주,81.0,59.0
20210703,파주,89.4,74.0
20210704,파주,100.0,98.0
20210705,파주,89.0,64.0
20210706,파주,85.5,62.0
20210707,파주,87.8,69.0
20210708,파주,89.6,67.0
20210709,파주,86.0,67.0
20210710,파주,89.3,71.0
20210711,파주,95.5,84.0
20210712,파주,87.9,67.0
20210713,파주,89.6,72.0
20210714,파주,83.0,58.0
